account.description,account.html_url,account.id,account.label,account.name,account.taxonomy,admin_or_capital,amount,budget_holder,category_description,claim_number,contract_number,cost_centre,dataset.category,dataset.currency,dataset.default_time,dataset.description,dataset.html_url,dataset.label,dataset.name,dataset.schema_version,dataset.serp_teaser,dataset.serp_title,dataset.timestamps.created,dataset.timestamps.last_modified,department_family.html_url,department_family.id,department_family.label,department_family.name,department_family.original_name,department_family.taxonomy,description,document_date,document_number,document_value,expenditure_type,expense_area.html_url,expense_area.id,expense_area.label,expense_area.name,expense_area.taxonomy,expense_type.html_url,expense_type.id,expense_type.label,expense_type.name,expense_type.taxonomy,flag_grant,flag_sme,flag_soletrader,flag_vcs,from.html_url,from.id,from.label,from.name,from.taxonomy,html_url,id,invoice_number,invoice_source,maintainer,programme.html_url,programme.id,programme.label,programme.name,programme.taxonomy,project_code,publisher.html_url,publisher.id,publisher.label,publisher.name,publisher.taxonomy,purchase_type,sector.html_url,sector.id,sector.label,sector.name,sector.taxonomy,source.format,source.html_url,source.id,source.label,source.name,source.taxonomy,source.uri,source_dataset.html_url,source_dataset.id,source_dataset.label,source_dataset.name,source_dataset.taxonomy,subcategory_description,tax_value,time.day,time.html_url,time.id,time.label,time.month,time.name,time.quarter,time.taxonomy,time.week,time.year,time.yearmonth,to.html_url,to.id,to.label,to.name,to.opencorporates_uri,to.original_name,to.post_code,to.taxonomy,to.type,to.vat,to.vendor_number,transaction,unique_id,vendor.html_url,vendor.id,vendor.label,vendor.name,vendor.taxonomy
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),1050850775,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-billing-authorities-receipts,999,NNDR Billing Authorities Receipts,nndr-billing-authorities-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/481bfd9d4d37d8a85f757942478959b95165c3a1,481bfd9d4d37d8a85f757942478959b95165c3a1,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/bbaf490e-e9e3-42d0-a27e-fe05f5bafda8,236,(Empty),bbaf490e-e9e3-42d0-a27e-fe05f5bafda8,source,http://www.communities.gov.uk/documents/corporate/xls/1728510.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),30,https://openspending.org/ukgov-25k-spending/time/2010-03-30,1101,30. March 2010,3,2010-03-30,0,time,13,2010,201003,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100188261,b438102a0e60859d5c92db1a9be0ba46ee8dc95f4b055b0da72968d901d7ce00,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),118647956,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/63e9426132774ab8a9fb60daee17a369ffbb578f,63e9426132774ab8a9fb60daee17a369ffbb578f,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/77af927d-673e-4135-a7d1-b0cbc0e03a1c,235,(Empty),77af927d-673e-4135-a7d1-b0cbc0e03a1c,source,http://www.communities.gov.uk/documents/corporate/xls/1728504.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),10,https://openspending.org/ukgov-25k-spending/time/2008-09-10,708,10. September 2008,9,2008-09-10,2,time,36,2008,200809,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100156362,733493413c55264c82cb576b6a1ae1fe24bfd0f996267b2e5d5d3c7fc81a45c4,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),122192091,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/73f708b2e327ee78c463017f3a8505811d2d6786,73f708b2e327ee78c463017f3a8505811d2d6786,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/77af927d-673e-4135-a7d1-b0cbc0e03a1c,235,(Empty),77af927d-673e-4135-a7d1-b0cbc0e03a1c,source,http://www.communities.gov.uk/documents/corporate/xls/1728504.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),11,https://openspending.org/ukgov-25k-spending/time/2008-06-11,644,11. June 2008,6,2008-06-11,1,time,23,2008,200806,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100151989,7f9fd801ecace25666226240c83309b55d4cbf91663884878443bbcacbed9c00,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),125098322,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,NNDR Sept 2011 Central List Receipts,(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/treasury,1269,Treasury,treasury,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,Yes,(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/724e70d77a0fc0debde9f3957959f8114f4ecda3,724e70d77a0fc0debde9f3957959f8114f4ecda3,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,XLS,https://openspending.org/ukgov-25k-spending/source/02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,285,(Empty),02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,source,http://www.communities.gov.uk/documents/corporate/xls/20173571.xls,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-spending-data,54,Communities and Local Government group spending data,communities-and-local-government-group-spending-data,source_dataset,(Empty),(Empty),12,https://openspending.org/ukgov-25k-spending/time/2011-09-12,286,12. September 2011,9,2011-09-12,2,time,37,2011,201109,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100207477,5ce7c33df1c86f0e1532a329331b05736d1b95799ffe02df96b3e253c37ba745,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),379896725,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-billing-authorities-receipts,999,NNDR Billing Authorities Receipts,nndr-billing-authorities-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/69de590ddab4f5edea7e79817e4585292e69de7f,69de590ddab4f5edea7e79817e4585292e69de7f,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/77af927d-673e-4135-a7d1-b0cbc0e03a1c,235,(Empty),77af927d-673e-4135-a7d1-b0cbc0e03a1c,source,http://www.communities.gov.uk/documents/corporate/xls/1728504.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),11,https://openspending.org/ukgov-25k-spending/time/2009-03-11,835,11. March 2009,3,2009-03-11,0,time,10,2009,200903,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100166093,626c8c2d70047487a096978f9b12ba0dbd41b71aca5d9eb5e5d423c588446e6c,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),125312333,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,NNDR Nov 2011 Central List Receipts,(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/treasury,1269,Treasury,treasury,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,Yes,(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/6a03bffde5839aa8e8c06c5250ecc849c6e6bfb0,6a03bffde5839aa8e8c06c5250ecc849c6e6bfb0,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,XLS,https://openspending.org/ukgov-25k-spending/source/1a6bf364-2fa0-4284-bb86-f9c4be45c4e8,289,(Empty),1a6bf364-2fa0-4284-bb86-f9c4be45c4e8,source,http://www.communities.gov.uk/documents/corporate/xls/2073096.xls,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-spending-data,54,Communities and Local Government group spending data,communities-and-local-government-group-spending-data,source_dataset,(Empty),(Empty),10,https://openspending.org/ukgov-25k-spending/time/2011-11-10,316,10. November 2011,11,2011-11-10,2,time,45,2011,201111,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100209880,48181898de34a8be9af44d57b1462bcfd3085599d0f59929e41b644dc95f28b6,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),111138724,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/71ccc47c8f2098afdb8a907c9c7f0d0958657b99,71ccc47c8f2098afdb8a907c9c7f0d0958657b99,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/bbaf490e-e9e3-42d0-a27e-fe05f5bafda8,236,(Empty),bbaf490e-e9e3-42d0-a27e-fe05f5bafda8,source,http://www.communities.gov.uk/documents/corporate/xls/1728510.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),13,https://openspending.org/ukgov-25k-spending/time/2010-01-13,1047,13. January 2010,1,2010-01-13,0,time,2,2010,201001,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100182835,3e6b3bd0a4a40bd922b18c9426a02aad4be6d4d981015b5525aab5bd8419f99c,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),123097952.49,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,(Empty),(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/nndr-payover-non-rfr,1101,NNDR PAYOVER (NON RfR),nndr-payover-non-rfr,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-central-list-receipts,1009,NNDR Central List Receipts,nndr-central-list-receipts,expense_type,(Empty),(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/56ed5aac75650d8251cd184a22fa52c5987ef20d,56ed5aac75650d8251cd184a22fa52c5987ef20d,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,CSV,https://openspending.org/ukgov-25k-spending/source/77af927d-673e-4135-a7d1-b0cbc0e03a1c,235,(Empty),77af927d-673e-4135-a7d1-b0cbc0e03a1c,source,http://www.communities.gov.uk/documents/corporate/xls/1728504.csv,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-historic-spending-data,53,Communities and Local Government group historic spending data,communities-and-local-government-group-historic-spending-data,source_dataset,(Empty),(Empty),13,https://openspending.org/ukgov-25k-spending/time/2008-05-13,624,13. May 2008,5,2008-05-13,1,time,19,2008,200805,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100150615,3835f93408b4d17197b550b94760a89f34278e9d4e9cc8b1be96760d27db7ff3,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),32744122,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,NNDR Sept 2011 Outturn Receipts Payover,(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/treasury,1269,Treasury,treasury,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-outturn-receipts,1086,NNDR Outturn Receipts,nndr-outturn-receipts,expense_type,Yes,(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/53ce8458f18ce2c76906ad69d58411a597d98946,53ce8458f18ce2c76906ad69d58411a597d98946,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,XLS,https://openspending.org/ukgov-25k-spending/source/02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,285,(Empty),02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,source,http://www.communities.gov.uk/documents/corporate/xls/20173571.xls,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-spending-data,54,Communities and Local Government group spending data,communities-and-local-government-group-spending-data,source_dataset,(Empty),(Empty),12,https://openspending.org/ukgov-25k-spending/time/2011-09-12,286,12. September 2011,9,2011-09-12,2,time,37,2011,201109,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100207477,c516225d7690e2c3dfc3735b4292c276ce3affef143d81476084921d4c1d7f3e,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
(Empty),https://openspending.org/ukgov-25k-spending/account/empty,1,(Empty),empty,account,(Empty),1924602348,(Empty),(Empty),(Empty),(None),,spending,GBP,2011,"Consolidated spending reports for all UK departmental spending above GBP 25,000 as released on a monthly basis. Data is available [here](http://ckan.net/package/ukgov-25k-spending), more information on the [Number 10 Transparency](http://transparency.number10.gov.uk/money.php) site",https://openspending.org/ukgov-25k-spending,UK Departmental Spending,ukgov-25k-spending,2011-12-07,"{{from.label}}, {{expense_area.label}}",{{to.label}} - {{expense_type.label}},2011-12-09T11:53:06.332389,2014-02-21T20:38:05.198479,https://openspending.org/ukgov-25k-spending/department_family/department-of-communities-local-government,8,Department of Communities & Local Government,department-of-communities-local-government,Communities & Local Government,department_family,NNDR Sept 2011 Billing Authority Receipts,(Empty),(Empty),(Empty),(Empty),https://openspending.org/ukgov-25k-spending/expense_area/treasury,1269,Treasury,treasury,expense_area,https://openspending.org/ukgov-25k-spending/expense_type/nndr-billing-authorities-receipts,999,NNDR Billing Authorities Receipts,nndr-billing-authorities-receipts,expense_type,Yes,(Empty),,(Empty),https://openspending.org/ukgov-25k-spending/from/dclg,25,DCLG,dclg,from,https://openspending.org/ukgov-25k-spending/entries/53a749d681cdcf2bc329ad388a710b0be51d45bb,53a749d681cdcf2bc329ad388a710b0be51d45bb,,(Empty),,https://openspending.org/ukgov-25k-spending/programme/empty,1,(Empty),empty,programme,(Empty),https://openspending.org/ukgov-25k-spending/publisher/department-for-communities-and-local-government,20,Department for Communities and Local Government,department-for-communities-and-local-government,publisher,(Empty),https://openspending.org/ukgov-25k-spending/sector/empty,1,(Empty),empty,sector,XLS,https://openspending.org/ukgov-25k-spending/source/02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,285,(Empty),02ad3c9a-8a75-4545-a1a1-dfb88a45f21b,source,http://www.communities.gov.uk/documents/corporate/xls/20173571.xls,https://openspending.org/ukgov-25k-spending/source_dataset/communities-and-local-government-group-spending-data,54,Communities and Local Government group spending data,communities-and-local-government-group-spending-data,source_dataset,(Empty),(Empty),12,https://openspending.org/ukgov-25k-spending/time/2011-09-12,286,12. September 2011,9,2011-09-12,2,time,37,2011,201109,https://openspending.org/ukgov-25k-spending/to/office-of-the-paymaster-general-nn,2863,OFFICE OF THE PAYMASTER GENERAL (NN,office-of-the-paymaster-general-nn,(Empty),OFFICE OF THE PAYMASTER GENERAL (NN,(Empty),to,(Empty),(Empty),(Empty),2100207477,1b554e308b661fe89d80f6087737003c1040a8508c26647cddaf0bd85745bf24,https://openspending.org/ukgov-25k-spending/vendor/empty,1,(Empty),empty,vendor
